Elapsed_Time, System_Time, Euler_Roll, Euler_Pitch, Euler_Yaw, Gyro_Roll, Gyro_Pitch, Gyro_Yaw, Accel_x, Accel_y, Accel_z
11.25773, 18:31:50.364,0,0,0,0,0,0,0,0,0,
11.32093, 18:31:50.425,0,0,0,0,0,0,0,0,0,
11.37478, 18:31:50.477,0,0,0,0,0,0,0,0,0,
11.4177, 18:31:50.518,0,0,0,0,0,0,0,0,0,
11.45644, 18:31:50.557,0,0,0,0,0,0,0,0,0,
11.4992, 18:31:50.601,0,0,0,0,0,0,0,0,0,
11.53888, 18:31:50.639,0,0,0,0,0,0,0,0,0,
11.58197, 18:31:50.683,0,0,0,0,0,0,0,0,0,
11.61944, 18:31:50.720,0,0,0,0,0,0,0,0,0,
11.65869, 18:31:50.760,0,0,0,0,0,0,0,0,0,
11.69906, 18:31:50.799,0,0,0,0,0,0,0,0,0,
11.73578, 18:31:50.836,0,0,0,0,0,0,0,0,0,
11.77796, 18:31:50.879,0,0,0,0,0,0,0,0,0,
11.81768, 18:31:50.918,0,0,0,0,0,0,0,0,0,
11.85685, 18:31:50.960,0,0,0,0,0,0,0,0,0,
11.90425, 18:31:51.007,0,0,0,0,0,0,0,0,0,
11.9472, 18:31:51.048,0,0,0,0,0,0,0,0,0,
11.98695, 18:31:51.086,0,0,0,0,0,0,0,0,0,
12.03406, 18:31:51.134,0,0,0,0,0,0,0,0,0,
12.07116, 18:31:51.171,0,0,0,0,0,0,0,0,0,
12.10829, 18:31:51.210,0,0,0,0,0,0,0,0,0,
12.15249, 18:31:51.254,0,0,0,0,0,0,0,0,0,
12.19031, 18:31:51.292,0,0,0,0,0,0,0,0,0,
12.23371, 18:31:51.336,0,0,0,0,0,0,0,0,0,
12.27261, 18:31:51.374,0,0,0,0,0,0,0,0,0,
12.31054, 18:31:51.412,0,0,0,0,0,0,0,0,0,
12.35212, 18:31:51.453,0,0,0,0,0,0,0,0,0,
12.39104, 18:31:51.492,0,0,0,0,0,0,0,0,0,
12.44191, 18:31:51.551,0,0,0,0,0,0,0,0,0,
12.4959, 18:31:51.599,0,0,0,0,0,0,0,0,0,
12.5792, 18:31:51.682,0,0,0,0,0,0,0,0,0,
12.62551, 18:31:51.728,0,0,0,0,0,0,0,0,0,
