Elapsed_Time, System_Time, Euler_Roll, Euler_Pitch, Euler_Yaw, Gyro_Roll, Gyro_Pitch, Gyro_Yaw, Accel_x, Accel_y, Accel_z
9.548283, 18:08:06.092,0,0,0,0,0,0,0,0,0,
9.58869, 18:08:06.133,0,0,0,0,0,0,0,0,0,
9.634731, 18:08:06.180,0,0,0,0,0,0,0,0,0,
9.678804, 18:08:06.222,0,0,0,0,0,0,0,0,0,
9.715281, 18:08:06.258,0,0,0,0,0,0,0,0,0,
9.749919, 18:08:06.292,0,0,0,0,0,0,0,0,0,
9.786901, 18:08:06.329,0,0,0,0,0,0,0,0,0,
9.819557, 18:08:06.362,0,0,0,0,0,0,0,0,0,
9.850713, 18:08:06.393,0,0,0,0,0,0,0,0,0,
9.893088, 18:08:06.436,0,0,0,0,0,0,0,0,0,
9.927458, 18:08:06.472,0,0,0,0,0,0,0,0,0,
9.963845, 18:08:06.507,0,0,0,0,0,0,0,0,0,
9.998655, 18:08:06.540,0,0,0,0,0,0,0,0,0,
10.03122, 18:08:06.575,0,0,0,0,0,0,0,0,0,
10.07076, 18:08:06.613,0,0,0,0,0,0,0,0,0,
10.10465, 18:08:06.648,0,0,0,0,0,0,0,0,0,
10.13911, 18:08:06.682,0,0,0,0,0,0,0,0,0,
10.17024, 18:08:06.712,0,0,0,0,0,0,0,0,0,
10.20453, 18:08:06.747,0,0,0,0,0,0,0,0,0,
10.23702, 18:08:06.779,0,0,0,0,0,0,0,0,0,
10.26983, 18:08:06.813,0,0,0,0,0,0,0,0,0,
10.3031, 18:08:06.847,0,0,0,0,0,0,0,0,0,
10.33789, 18:08:06.879,0,0,0,0,0,0,0,0,0,
10.36977, 18:08:06.913,0,0,0,0,0,0,0,0,0,
10.40257, 18:08:06.946,0,0,0,0,0,0,0,0,0,
10.43711, 18:08:06.980,0,0,0,0,0,0,0,0,0,
10.47053, 18:08:07.014,0,0,0,0,0,0,0,0,0,
10.50368, 18:08:07.047,0,0,0,0,0,0,0,0,0,
10.53632, 18:08:07.079,0,0,0,0,0,0,0,0,0,
10.56696, 18:08:07.110,0,0,0,0,0,0,0,0,0,
10.61445, 18:08:07.158,0,0,0,0,0,0,0,0,0,
10.65151, 18:08:07.195,0,0,0,0,0,0,0,0,0,
